-10.0,10004639.0,10000607.0,10001759.0,10002911.0,10004063.0,10000031.0,10005215.0,10001183.0,10003487.0,10002335.0,10009823.0,10005791.0,10010975.0,10008095.0,10009247.0,10010399.0,10006367.0,10007519.0,10008671.0,10006943.0,10001758.0,10002910.0,10004062.0,10000030.0,10002334.0,10003486.0,10011551.0,10000606.0,10001182.0,10012127.0,10006942.0,10008094.0,10009246.0,10005214.0,10007518.0,10008670.0,10004638.0,10009822.0,10006366.0,10005790.0,10002909.0,10012126.0,10001181.0,10002333.0,10010398.0,10011550.0,10000605.0,10001757.0,10000029.0,10010974.0
-9.0,10008093.0,10004061.0,10006365.0,10007517.0,10003485.0,10008669.0,10004637.0,10005789.0,10005213.0,10006941.0,10012125.0,10000028.0,10001180.0,10009245.0,10010397.0,10011549.0,10000604.0,10001756.0,10010973.0,10009821.0,10005212.0,10006364.0,10002332.0,10007516.0,10003484.0,10005788.0,10006940.0,10002908.0,10004636.0,10004060.0,10010396.0,10011548.0,10000603.0,10008668.0,10000027.0,10009820.0,10010972.0,10012124.0,10009244.0,10008092.0,10001179.0,10006363.0,10002331.0,10004635.0,10005787.0,10001755.0,10002907.0,10004059.0,10003483.0,10005211.0
-8.0,10010395.0,10011547.0,10007515.0,10008667.0,10009819.0,10010971.0,10006939.0,10012123.0,10008091.0,10009243.0,10003482.0,10004634.0,10001754.0,10002906.0,10004058.0,10000026.0,10005210.0,10000602.0,10001178.0,10002330.0,10008666.0,10009818.0,10005786.0,10010970.0,10006938.0,10008090.0,10009242.0,10007514.0,10010394.0,10006362.0,10000601.0,10001753.0,10002329.0,10002905.0,10004057.0,10001177.0,10000025.0,10012122.0,10003481.0,10011546.0,10008665.0,10004633.0,10009817.0,10005785.0,10006937.0,10008089.0,10009241.0,10005209.0,10006361.0,10007513.0
-7.0,10001752.0,10002904.0,10012121.0,10001176.0,10002328.0,10010393.0,10000024.0,10010969.0,10011545.0,10000600.0,10005784.0,10006936.0,10008088.0,10004056.0,10005208.0,10006360.0,10007512.0,10003480.0,10008664.0,10004632.0,10010968.0,10012120.0,10001175.0,10010392.0,10011544.0,10000023.0,10009240.0,10000599.0,10001751.0,10009816.0,10006935.0,10002903.0,10004055.0,10005207.0,10006359.0,10002327.0,10007511.0,10003479.0,10004631.0,10005783.0,10012119.0,10008087.0,10010391.0,10011543.0,10008663.0,10009239.0,10000022.0,10000598.0,10009815.0,10010967.0
-6.0,10001750.0,10002326.0,10002902.0,10001174.0,10003478.0,10004054.0,10004630.0,10005206.0,10005782.0,10006358.0,10008662.0,10009238.0,10007510.0,10006934.0,10008086.0,10009814.0,10010390.0,10010966.0,10011542.0,10012118.0,10000597.0,10001173.0,10001749.0,10000021.0,10002325.0,10002901.0,10003477.0,10004053.0,10004629.0,10005205.0,10007509.0,10008085.0,10006357.0,10005781.0,10006933.0,10008661.0,10009237.0,10009813.0,10010389.0,10010965.0,10001172.0,10012117.0,10000596.0,10000020.0,10011541.0,10001748.0,10002324.0,10002900.0,10003476.0,10004052.0
-5.0,10006932.0,10005204.0,10004628.0,10005780.0,10006356.0,10007508.0,10008084.0,10008660.0,10009236.0,10009812.0,10000019.0,10011540.0,10012116.0,10010388.0,10010964.0,10000595.0,10001171.0,10001747.0,10002323.0,10002899.0,10005779.0,10004051.0,10003475.0,10004627.0,10005203.0,10006355.0,10006931.0,10007507.0,10008083.0,10008659.0,10000018.0,10010387.0,10010963.0,10009235.0,10011539.0,10009811.0,10012115.0,10000594.0,10001170.0,10001746.0,10002898.0,10002322.0,10003474.0,10004050.0,10004626.0,10005202.0,10005778.0,10006354.0,10006930.0,10007506.0
-4.0,10000017.0,10009810.0,10008082.0,10010386.0,10008658.0,10009234.0,10010962.0,10011538.0,10012114.0,10000593.0,10001745.0,10001169.0,10002321.0,10002897.0,10003473.0,10004049.0,10004625.0,10005201.0,10005777.0,10006353.0,10008657.0,10006929.0,10009233.0,10007505.0,10008081.0,10009809.0,10010385.0,10010961.0,10011537.0,10012113.0,10000016.0,10001168.0,10001744.0,10002320.0,10000592.0,10002896.0,10003472.0,10004048.0,10004624.0,10005200.0,10005776.0,10008080.0,10006352.0,10006928.0,10007504.0,10008656.0,10009232.0,10009808.0,10010384.0,10010960.0
-3.0,10000591.0,10011536.0,10001167.0,10000015.0,10012112.0,10001743.0,10002319.0,10002895.0,10003471.0,10004047.0,10006927.0,10005199.0,10005775.0,10006351.0,10004623.0,10007503.0,10008079.0,10008655.0,10009231.0,10009807.0,10000014.0,10011535.0,10012111.0,10010959.0,10010383.0,10000590.0,10001166.0,10001742.0,10002318.0,10002894.0,10004046.0,10004622.0,10005198.0,10003470.0,10005774.0,10006350.0,10006926.0,10007502.0,10008078.0,10008654.0,10000013.0,10010958.0,10011534.0,10009806.0,10009230.0,10010382.0,10012110.0,10000589.0,10001165.0,10001741.0
-2.0,10002893.0,10003469.0,10004045.0,10002317.0,10004621.0,10005197.0,10005773.0,10006349.0,10006925.0,10007501.0,10000012.0,10009805.0,10010381.0,10008653.0,10008077.0,10009229.0,10010957.0,10011533.0,10012109.0,10000588.0,10002316.0,10002892.0,10001164.0,10003468.0,10001740.0,10004044.0,10004620.0,10005196.0,10005772.0,10006348.0,10009228.0,10007500.0,10006924.0,10008076.0,10008652.0,10009804.0,10010380.0,10010956.0,10011532.0,10012108.0,10001163.0,10001739.0,10000011.0,10002315.0,10000587.0,10002891.0,10003467.0,10004043.0,10004619.0,10005195.0
-1.0,10008075.0,10006347.0,10005771.0,10006923.0,10007499.0,10008651.0,10009227.0,10009803.0,10010379.0,10010955.0,10001162.0,10000586.0,10000010.0,10011531.0,10012107.0,10001738.0,10002314.0,10002890.0,10003466.0,10004042.0,10005194.0,10004618.0,10005770.0,10006346.0,10006922.0,10007498.0,10008074.0,10008650.0,10009226.0,10009802.0,10000009.0,10012106.0,10010378.0,10010954.0,10011530.0,10000585.0,10001161.0,10001737.0,10002313.0,10002889.0,10004041.0,10003465.0,10004617.0,10005193.0,10005769.0,10006345.0,10006921.0,10007497.0,10008073.0,10008649.0
0.0,10000008.0,10010953.0,10009225.0,10011529.0,10009801.0,10010377.0,10012105.0,10000584.0,10001160.0,10001736.0,10002312.0,10003464.0,10004040.0,10004616.0,10002888.0,10005192.0,10005768.0,10006344.0,10006920.0,10007496.0,10000007.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,10008072.0,10010376.0,10008648.0,10009224.0,10009800.0,10010952.0,10011528.0,10012104.0,10000583.0,10002311.0,10002887.0,10003463.0,10001735.0,10001159.0,10004039.0,10004615.0,10005191.0,10005767.0,10006343.0,10009223.0,10007495.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,10008071.0,10008647.0,10006919.0,10009799.0,10010375.0,10010951.0,10011527.0,10012103.0,10001734.0,10002310.0,10000582.0,10000006.0,10001158.0,10002886.0,10003462.0,10004038.0,10004614.0,10005190.0,10006342.0,10006918.0,10007494.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,10005766.0,10008070.0,10008646.0,10009222.0,10009798.0,10010374.0,10010950.0,10000581.0,10001157.0,10000005.0,10012102.0,10011526.0,10001733.0,10002309.0,10002885.0,10003461.0,10004037.0,10005189.0,10005765.0,10006341.0,10004613.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,10006917.0,10007493.0,10008069.0,10008645.0,10009221.0,10009797.0,10000004.0,10012101.0,10010949.0,10010373.0,10011525.0,10000580.0,10001156.0,10001732.0,10002308.0,10002884.0,10004612.0,10005188.0,10003460.0,10005764.0,10004036.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,10006340.0,10006916.0,10007492.0,10008068.0,10008644.0,10000003.0,10011524.0,10009796.0,10009220.0,10010372.0,10010948.0,10012100.0,10000579.0,10001155.0,10001731.0,10003459.0,10004035.0,10002307.0,10004611.0,10002883.0,10005187.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
