355,100000000,-1,-1,-1
356,100000001,100000100,-1,-1
357,100000002,100000101,100000200,-1
358,100000003,100000102,100000201,100000300
359,100000004,100000103,100000202,100000301
360,100000005,100000104,100000203,100000302
361,100000006,100000105,100000204,100000303
362,100000007,100000106,100000205,100000304
363,100000008,100000107,100000206,100000305
364,100000009,100000108,100000207,100000306
365,100000010,100000109,100000208,100000307
366,100000011,100000110,100000209,100000308
367,100000012,100000111,100000210,100000309
368,100000013,100000112,100000211,100000310
369,100000014,100000113,100000212,100000311
370,100000015,100000114,100000213,100000312
371,100000016,100000115,100000214,100000313
372,100000017,100000116,100000215,100000314
373,100000018,100000117,100000216,100000315
374,100000019,100000118,100000217,100000316
375,100000020,100000119,100000218,100000317
376,100000021,100000120,100000219,100000318
377,100000022,100000121,100000220,100000319
378,100000023,100000122,100000221,100000320
379,100000024,100000123,100000222,100000321
380,100000025,100000124,100000223,100000322
381,100000026,100000125,100000224,100000323
382,100000027,100000126,100000225,100000324
383,100000028,100000127,100000226,100000325
384,100000029,100000128,100000227,100000326
385,100000030,100000129,100000228,100000327
386,100000031,100000130,100000229,100000328
387,100000032,100000131,100000230,100000329
388,100000033,100000132,100000231,100000330
389,100000034,100000133,100000232,100000331
390,100000035,100000134,100000233,100000332
391,100000036,100000135,100000234,100000333
392,100000037,100000136,100000235,100000334
393,100000038,100000137,100000236,100000335
394,100000039,100000138,100000237,100000336
395,100000040,100000139,100000238,100000337
396,100000041,100000140,100000239,100000338
397,100000042,100000141,100000240,100000339
398,100000043,100000142,100000241,100000340
399,100000044,100000143,100000242,100000341
400,100000045,100000144,100000243,100000342
401,100000046,100000145,100000244,100000343
402,100000047,100000146,100000245,100000344
403,100000048,100000147,100000246,100000345
404,100000049,100000148,100000247,100000346
405,100000050,100000149,100000248,100000347
406,100000051,100000150,100000249,100000348
407,100000052,100000151,100000250,100000349
408,100000053,100000152,100000251,100000350
409,100000054,100000153,100000252,100000351
410,100000055,100000154,100000253,100000352
411,100000056,100000155,100000254,100000353
412,100000057,100000156,100000255,100000354
413,100000058,100000157,100000256,100000355
414,100000059,100000158,100000257,100000356
415,100000060,100000159,100000258,100000357
416,100000061,100000160,100000259,100000358
417,100000062,100000161,100000260,100000359
418,100000063,100000162,100000261,100000360
419,100000064,100000163,100000262,100000361
420,100000065,100000164,100000263,100000362
421,100000066,100000165,100000264,100000363
422,100000067,100000166,100000265,100000364
423,100000068,100000167,100000266,100000365
424,100000069,100000168,100000267,100000366
425,100000070,100000169,100000268,100000367
