LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 53.81312145077563, 2.2770570761769067, 56.92627723718414, 21.348411201731878, 1.169722534187971, 28.543342392240277,
1, 10.508617065994116, 12.610340479192939, 12.610340479192939, 5.434782608695652, 6.510416666666667, 6.558810668998688,
