591,160000000,-1,-1,-1
592,160000001,160000100,-1,-1
593,160000002,160000101,160000200,-1
594,160000003,160000102,160000201,160000300
595,160000004,160000103,160000202,160000301
596,160000005,160000104,160000203,160000302
597,160000006,160000105,160000204,160000303
598,160000007,160000106,160000205,160000304
599,160000008,160000107,160000206,160000305
600,160000009,160000108,160000207,160000306
601,160000010,160000109,160000208,160000307
602,160000011,160000110,160000209,160000308
603,160000012,160000111,160000210,160000309
604,160000013,160000112,160000211,160000310
605,160000014,160000113,160000212,160000311
606,160000015,160000114,160000213,160000312
607,160000016,160000115,160000214,160000313
608,160000017,160000116,160000215,160000314
609,160000018,160000117,160000216,160000315
610,160000019,160000118,160000217,160000316
611,160000020,160000119,160000218,160000317
612,160000021,160000120,160000219,160000318
613,160000022,160000121,160000220,160000319
614,160000023,160000122,160000221,160000320
615,160000024,160000123,160000222,160000321
616,160000025,160000124,160000223,160000322
617,160000026,160000125,160000224,160000323
618,160000027,160000126,160000225,160000324
619,160000028,160000127,160000226,160000325
620,160000029,160000128,160000227,160000326
621,160000030,160000129,160000228,160000327
622,160000031,160000130,160000229,160000328
623,160000032,160000131,160000230,160000329
624,160000033,160000132,160000231,160000330
625,160000034,160000133,160000232,160000331
626,160000035,160000134,160000233,160000332
627,160000036,160000135,160000234,160000333
628,160000037,160000136,160000235,160000334
629,160000038,160000137,160000236,160000335
630,160000039,160000138,160000237,160000336
631,160000040,160000139,160000238,160000337
632,160000041,160000140,160000239,160000338
633,160000042,160000141,160000240,160000339
634,160000043,160000142,160000241,160000340
635,160000044,160000143,160000242,160000341
636,160000045,160000144,160000243,160000342
637,160000046,160000145,160000244,160000343
638,160000047,160000146,160000245,160000344
639,160000048,160000147,160000246,160000345
640,160000049,160000148,160000247,160000346
641,160000050,160000149,160000248,160000347
642,160000051,160000150,160000249,160000348
643,160000052,160000151,160000250,160000349
644,160000053,160000152,160000251,160000350
645,160000054,160000153,160000252,160000351
646,160000055,160000154,160000253,160000352
647,160000056,160000155,160000254,160000353
648,160000057,160000156,160000255,160000354
649,160000058,160000157,160000256,160000355
650,160000059,160000158,160000257,160000356
651,160000060,160000159,160000258,160000357
652,160000061,160000160,160000259,160000358
653,160000062,160000161,160000260,160000359
654,160000063,160000162,160000261,160000360
655,160000064,160000163,160000262,160000361
656,160000065,160000164,160000263,160000362
657,160000066,160000165,160000264,160000363
658,160000067,160000166,160000265,160000364
659,160000068,160000167,160000266,160000365
660,160000069,160000168,160000267,160000366
661,160000070,160000169,160000268,160000367
662,160000071,160000170,160000269,160000368
663,160000072,160000171,160000270,160000369
664,160000073,160000172,160000271,160000370
665,160000074,160000173,160000272,160000371
666,160000075,160000174,160000273,160000372
667,160000076,160000175,160000274,160000373
668,160000077,160000176,160000275,160000374
669,160000078,160000177,160000276,160000375
670,160000079,160000178,160000277,160000376
671,160000080,160000179,160000278,160000377
672,160000081,160000180,160000279,160000378
673,160000082,160000181,160000280,160000379
674,160000083,160000182,160000281,160000380
675,160000084,160000183,160000282,160000381
676,160000085,160000184,160000283,160000382
677,160000086,160000185,160000284,160000383
678,160000087,160000186,160000285,160000384
679,160000088,160000187,160000286,160000385
680,160000089,160000188,160000287,160000386
681,160000090,160000189,160000288,160000387
682,160000091,160000190,160000289,160000388
683,160000092,160000191,160000290,160000389
684,160000093,160000192,160000291,160000390
685,160000094,160000193,160000292,160000391
686,160000095,160000194,160000293,160000392
687,160000096,160000195,160000294,160000393
688,160000097,160000196,160000295,160000394
689,160000098,160000197,160000296,160000395
690,160000099,160000198,160000297,160000396
691,-1,160000199,160000298,160000397
692,-1,-1,160000299,160000398
693,-1,-1,-1,160000399
694,-1,-1,-1,-1
695,-1,-1,-1,-1
696,-1,-1,-1,-1
697,160000000,-1,-1,-1
698,160000001,160000100,-1,-1
699,160000002,160000101,160000200,-1
700,160000003,160000102,160000201,160000300
701,160000004,160000103,160000202,160000301
702,160000005,160000104,160000203,160000302
703,160000006,160000105,160000204,160000303
704,160000007,160000106,160000205,160000304
705,160000008,160000107,160000206,160000305
706,160000009,160000108,160000207,160000306
707,160000010,160000109,160000208,160000307
708,160000011,160000110,160000209,160000308
709,160000012,160000111,160000210,160000309
710,160000013,160000112,160000211,160000310
711,160000014,160000113,160000212,160000311
712,160000015,160000114,160000213,160000312
713,160000016,160000115,160000214,160000313
714,160000017,160000116,160000215,160000314
715,160000018,160000117,160000216,160000315
716,160000019,160000118,160000217,160000316
717,160000020,160000119,160000218,160000317
718,160000021,160000120,160000219,160000318
719,160000022,160000121,160000220,160000319
720,160000023,160000122,160000221,160000320
721,160000024,160000123,160000222,160000321
722,160000025,160000124,160000223,160000322
723,160000026,160000125,160000224,160000323
724,160000027,160000126,160000225,160000324
725,160000028,160000127,160000226,160000325
726,160000029,160000128,160000227,160000326
727,160000030,160000129,160000228,160000327
728,160000031,160000130,160000229,160000328
729,160000032,160000131,160000230,160000329
730,160000033,160000132,160000231,160000330
731,160000034,160000133,160000232,160000331
732,160000035,160000134,160000233,160000332
733,160000036,160000135,160000234,160000333
734,160000037,160000136,160000235,160000334
735,160000038,160000137,160000236,160000335
736,160000039,160000138,160000237,160000336
737,160000040,160000139,160000238,160000337
738,160000041,160000140,160000239,160000338
739,160000042,160000141,160000240,160000339
740,160000043,160000142,160000241,160000340
741,160000044,160000143,160000242,160000341
742,160000045,160000144,160000243,160000342
743,160000046,160000145,160000244,160000343
744,160000047,160000146,160000245,160000344
745,160000048,160000147,160000246,160000345
746,160000049,160000148,160000247,160000346
747,160000050,160000149,160000248,160000347
748,160000051,160000150,160000249,160000348
749,160000052,160000151,160000250,160000349
750,160000053,160000152,160000251,160000350
751,160000054,160000153,160000252,160000351
752,160000055,160000154,160000253,160000352
753,160000056,160000155,160000254,160000353
754,160000057,160000156,160000255,160000354
755,160000058,160000157,160000256,160000355
756,160000059,160000158,160000257,160000356
757,160000060,160000159,160000258,160000357
758,160000061,160000160,160000259,160000358
759,160000062,160000161,160000260,160000359
760,160000063,160000162,160000261,160000360
761,160000064,160000163,160000262,160000361
762,160000065,160000164,160000263,160000362
763,160000066,160000165,160000264,160000363
764,160000067,160000166,160000265,160000364
765,160000068,160000167,160000266,160000365
766,160000069,160000168,160000267,160000366
767,160000070,160000169,160000268,160000367
768,160000071,160000170,160000269,160000368
769,160000072,160000171,160000270,160000369
770,160000073,160000172,160000271,160000370
771,160000074,160000173,160000272,160000371
772,160000075,160000174,160000273,160000372
773,160000076,160000175,160000274,160000373
774,160000077,160000176,160000275,160000374
775,160000078,160000177,160000276,160000375
776,160000079,160000178,160000277,160000376
777,160000080,160000179,160000278,160000377
778,160000081,160000180,160000279,160000378
779,160000082,160000181,160000280,160000379
780,160000083,160000182,160000281,160000380
781,160000084,160000183,160000282,160000381
782,160000085,160000184,160000283,160000382
783,160000086,160000185,160000284,160000383
784,160000087,160000186,160000285,160000384
785,160000088,160000187,160000286,160000385
786,160000089,160000188,160000287,160000386
787,160000090,160000189,160000288,160000387
788,160000091,160000190,160000289,160000388
789,160000092,160000191,160000290,160000389
790,160000093,160000192,160000291,160000390
791,160000094,160000193,160000292,160000391
792,160000095,160000194,160000293,160000392
793,160000096,160000195,160000294,160000393
794,160000097,160000196,160000295,160000394
795,160000098,160000197,160000296,160000395
796,160000099,160000198,160000297,160000396
797,-1,160000199,160000298,160000397
798,-1,-1,160000299,160000398
799,-1,-1,-1,160000399
800,-1,-1,-1,-1
801,-1,-1,-1,-1
802,-1,-1,-1,-1
803,160000000,-1,-1,-1
804,160000001,160000100,-1,-1
805,160000002,160000101,160000200,-1
806,160000003,160000102,160000201,160000300
807,160000004,160000103,160000202,160000301
808,160000005,160000104,160000203,160000302
809,160000006,160000105,160000204,160000303
810,160000007,160000106,160000205,160000304
811,160000008,160000107,160000206,160000305
812,160000009,160000108,160000207,160000306
813,160000010,160000109,160000208,160000307
814,160000011,160000110,160000209,160000308
815,160000012,160000111,160000210,160000309
816,160000013,160000112,160000211,160000310
817,160000014,160000113,160000212,160000311
818,160000015,160000114,160000213,160000312
819,160000016,160000115,160000214,160000313
820,160000017,160000116,160000215,160000314
821,160000018,160000117,160000216,160000315
822,160000019,160000118,160000217,160000316
823,160000020,160000119,160000218,160000317
824,160000021,160000120,160000219,160000318
825,160000022,160000121,160000220,160000319
826,160000023,160000122,160000221,160000320
827,160000024,160000123,160000222,160000321
828,160000025,160000124,160000223,160000322
829,160000026,160000125,160000224,160000323
830,160000027,160000126,160000225,160000324
831,160000028,160000127,160000226,160000325
832,160000029,160000128,160000227,160000326
833,160000030,160000129,160000228,160000327
834,160000031,160000130,160000229,160000328
835,160000032,160000131,160000230,160000329
836,160000033,160000132,160000231,160000330
837,160000034,160000133,160000232,160000331
838,160000035,160000134,160000233,160000332
839,160000036,160000135,160000234,160000333
840,160000037,160000136,160000235,160000334
841,160000038,160000137,160000236,160000335
842,160000039,160000138,160000237,160000336
843,160000040,160000139,160000238,160000337
844,160000041,160000140,160000239,160000338
845,160000042,160000141,160000240,160000339
846,160000043,160000142,160000241,160000340
847,160000044,160000143,160000242,160000341
848,160000045,160000144,160000243,160000342
849,160000046,160000145,160000244,160000343
850,160000047,160000146,160000245,160000344
851,160000048,160000147,160000246,160000345
852,160000049,160000148,160000247,160000346
853,160000050,160000149,160000248,160000347
854,160000051,160000150,160000249,160000348
855,160000052,160000151,160000250,160000349
856,160000053,160000152,160000251,160000350
857,160000054,160000153,160000252,160000351
858,160000055,160000154,160000253,160000352
859,160000056,160000155,160000254,160000353
