-10.0,10000131.0,10000931.0,10000231.0,10000831.0,10000331.0,10000431.0,10000531.0,10000631.0,10000731.0,10000031.0,10001731.0,10001031.0,10001831.0,10001131.0,10001931.0,10001231.0,10001331.0,10001431.0,10001531.0,10001631.0,10002531.0,10002631.0,10002731.0,10002031.0,10002831.0,10002131.0,10002931.0,10002231.0,10002331.0,10002431.0,10000130.0,10000230.0,10000330.0,10000430.0,10000530.0,10000630.0,10003031.0,10000730.0,10003131.0,10000030.0,10000930.0,10001730.0,10001030.0,10001130.0,10001230.0,10001330.0,10001430.0,10001530.0,10001630.0,10000830.0
-9.0,10002530.0,10001830.0,10002630.0,10001930.0,10002730.0,10002030.0,10002130.0,10002230.0,10002330.0,10002430.0,10000129.0,10000229.0,10000329.0,10000429.0,10002830.0,10000529.0,10002930.0,10003030.0,10003130.0,10000029.0,10000929.0,10001529.0,10001029.0,10001129.0,10001229.0,10001329.0,10000629.0,10001429.0,10000729.0,10000829.0,10001729.0,10002529.0,10001829.0,10001929.0,10002029.0,10002129.0,10002429.0,10002229.0,10002329.0,10001629.0,10000128.0,10000228.0,10002629.0,10000328.0,10002729.0,10002829.0,10002929.0,10003029.0,10003129.0,10000028.0
-8.0,10000928.0,10001028.0,10001128.0,10000428.0,10001228.0,10000528.0,10001328.0,10000628.0,10000728.0,10000828.0,10001728.0,10001828.0,10001928.0,10002028.0,10002128.0,10001428.0,10002228.0,10002328.0,10001528.0,10001628.0,10002528.0,10002628.0,10002728.0,10002828.0,10002928.0,10003028.0,10003128.0,10000027.0,10002428.0,10000127.0,10000227.0,10001027.0,10000327.0,10001127.0,10000427.0,10000527.0,10000627.0,10000727.0,10000827.0,10000927.0,10001827.0,10001927.0,10001227.0,10002027.0,10001327.0,10002127.0,10001427.0,10001527.0,10001627.0,10001727.0
-7.0,10002627.0,10002727.0,10003127.0,10002827.0,10002927.0,10002227.0,10003027.0,10002327.0,10002427.0,10002527.0,10000226.0,10000326.0,10000926.0,10000426.0,10000526.0,10000826.0,10000626.0,10000726.0,10000026.0,10000126.0,10001026.0,10001826.0,10001126.0,10001926.0,10001226.0,10001326.0,10001426.0,10001526.0,10001626.0,10001726.0,10002626.0,10002726.0,10002026.0,10002826.0,10002126.0,10002926.0,10002226.0,10002326.0,10002426.0,10002526.0,10000225.0,10000325.0,10000425.0,10000525.0,10000625.0,10003026.0,10000725.0,10003126.0,10000025.0,10000125.0
-6.0,10001025.0,10001625.0,10001125.0,10001225.0,10001325.0,10001425.0,10001525.0,10000825.0,10001725.0,10000925.0,10001825.0,10002625.0,10001925.0,10002725.0,10002025.0,10002125.0,10002225.0,10002325.0,10002425.0,10002525.0,10000224.0,10000324.0,10000424.0,10002825.0,10000524.0,10002925.0,10003025.0,10003125.0,10000024.0,10000124.0,10001024.0,10001124.0,10001224.0,10001324.0,10000624.0,10001424.0,10000724.0,10001524.0,10000824.0,10000924.0,10001824.0,10002424.0,10001924.0,10002024.0,10002124.0,10002524.0,10002224.0,10002324.0,10001624.0,10001724.0
-5.0,10002624.0,10000323.0,10002724.0,10002824.0,10002924.0,10003024.0,10003124.0,10000023.0,10000123.0,10000223.0,10001123.0,10000423.0,10001223.0,10000523.0,10001323.0,10000623.0,10000723.0,10000823.0,10000923.0,10001023.0,10001923.0,10002023.0,10002123.0,10001423.0,10002223.0,10001523.0,10002323.0,10001623.0,10001723.0,10001823.0,10002723.0,10002823.0,10002923.0,10003023.0,10003123.0,10000022.0,10002423.0,10000122.0,10002523.0,10002623.0,10000322.0,10001122.0,10000422.0,10000522.0,10001022.0,10000622.0,10000722.0,10000822.0,10000922.0,10000222.0
-4.0,10001922.0,10001222.0,10002022.0,10001322.0,10002122.0,10001422.0,10001522.0,10001622.0,10001722.0,10001822.0,10002722.0,10002822.0,10002922.0,10002222.0,10003022.0,10002322.0,10003122.0,10002422.0,10002522.0,10002622.0,10000321.0,10000421.0,10000521.0,10000621.0,10000921.0,10000721.0,10000021.0,10000821.0,10000121.0,10000221.0,10001121.0,10001921.0,10001221.0,10001321.0,10001421.0,10001521.0,10001621.0,10001721.0,10001021.0,10001821.0,10002721.0,10002021.0,10002821.0,10002121.0,10002921.0,10002221.0,10002321.0,10002421.0,10002521.0,10002621.0
-3.0,10000320.0,10000420.0,10000520.0,10000620.0,10003021.0,10000720.0,10003121.0,10000020.0,10000120.0,10000220.0,10001120.0,10001720.0,10001220.0,10001320.0,10001420.0,10001520.0,10000820.0,10001620.0,10000920.0,10001020.0,10001920.0,10002720.0,10002020.0,10002120.0,10002220.0,10002320.0,10002620.0,10002420.0,10002520.0,10001820.0,10000419.0,10002820.0,10000519.0,10002920.0,10003020.0,10003120.0,10000019.0,10000119.0,10000219.0,10000319.0,10001219.0,10001319.0,10000619.0,10001419.0,10000719.0,10001519.0,10000819.0,10000919.0,10001019.0,10001119.0
-2.0,10002019.0,10002119.0,10002219.0,10002319.0,10001619.0,10002419.0,10002519.0,10001719.0,10001819.0,10001919.0,10002819.0,10002919.0,10003019.0,10003119.0,10000018.0,10000118.0,10000218.0,10002619.0,10000318.0,10002719.0,10000418.0,10001218.0,10000518.0,10001318.0,10000618.0,10000718.0,10000818.0,10000918.0,10001018.0,10001118.0,10002018.0,10002118.0,10001418.0,10002218.0,10001518.0,10002318.0,10001618.0,10001718.0,10001818.0,10001918.0,10002818.0,10002918.0,10003018.0,10003118.0,10000017.0,10002418.0,10000117.0,10002518.0,10002618.0,10002718.0
-1.0,10000417.0,10000517.0,10001117.0,10000617.0,10000717.0,10000817.0,10001017.0,10000917.0,10000217.0,10000317.0,10001217.0,10002017.0,10001317.0,10002117.0,10001417.0,10001517.0,10001617.0,10001717.0,10001817.0,10001917.0,10002817.0,10002917.0,10002217.0,10003017.0,10002317.0,10003117.0,10002417.0,10002517.0,10002617.0,10002717.0,10000416.0,10000516.0,10000616.0,10000716.0,10000016.0,10000816.0,10000116.0,10000916.0,10000216.0,10000316.0,10001216.0,10001316.0,10001816.0,10001416.0,10001516.0,10001616.0,10001716.0,10001916.0,10001016.0,10001116.0
