1,60000000,-1,-1,-1
2,60000001,60000100,-1,-1
3,60000002,60000101,60000200,-1
4,60000003,60000102,60000201,60000300
5,60000004,60000103,60000202,60000301
6,60000005,60000104,60000203,60000302
7,60000006,60000105,60000204,60000303
8,60000007,60000106,60000205,60000304
9,60000008,60000107,60000206,60000305
10,60000009,60000108,60000207,60000306
11,60000010,60000109,60000208,60000307
12,60000011,60000110,60000209,60000308
13,60000012,60000111,60000210,60000309
14,60000013,60000112,60000211,60000310
15,60000014,60000113,60000212,60000311
16,60000015,60000114,60000213,60000312
17,60000016,60000115,60000214,60000313
18,60000017,60000116,60000215,60000314
19,60000018,60000117,60000216,60000315
20,60000019,60000118,60000217,60000316
21,60000020,60000119,60000218,60000317
22,60000021,60000120,60000219,60000318
23,60000022,60000121,60000220,60000319
24,60000023,60000122,60000221,60000320
25,60000024,60000123,60000222,60000321
26,60000025,60000124,60000223,60000322
27,60000026,60000125,60000224,60000323
28,60000027,60000126,60000225,60000324
29,60000028,60000127,60000226,60000325
30,60000029,60000128,60000227,60000326
31,60000030,60000129,60000228,60000327
32,60000031,60000130,60000229,60000328
33,60000032,60000131,60000230,60000329
34,60000033,60000132,60000231,60000330
35,60000034,60000133,60000232,60000331
36,60000035,60000134,60000233,60000332
37,60000036,60000135,60000234,60000333
38,60000037,60000136,60000235,60000334
39,60000038,60000137,60000236,60000335
40,60000039,60000138,60000237,60000336
41,60000040,60000139,60000238,60000337
42,60000041,60000140,60000239,60000338
43,60000042,60000141,60000240,60000339
44,60000043,60000142,60000241,60000340
45,60000044,60000143,60000242,60000341
46,60000045,60000144,60000243,60000342
47,60000046,60000145,60000244,60000343
48,60000047,60000146,60000245,60000344
49,60000048,60000147,60000246,60000345
50,60000049,60000148,60000247,60000346
51,60000050,60000149,60000248,60000347
52,60000051,60000150,60000249,60000348
53,60000052,60000151,60000250,60000349
54,60000053,60000152,60000251,60000350
55,60000054,60000153,60000252,60000351
56,60000055,60000154,60000253,60000352
57,60000056,60000155,60000254,60000353
58,60000057,60000156,60000255,60000354
59,60000058,60000157,60000256,60000355
60,60000059,60000158,60000257,60000356
61,60000060,60000159,60000258,60000357
62,60000061,60000160,60000259,60000358
63,60000062,60000161,60000260,60000359
64,60000063,60000162,60000261,60000360
65,60000064,60000163,60000262,60000361
66,60000065,60000164,60000263,60000362
67,60000066,60000165,60000264,60000363
68,60000067,60000166,60000265,60000364
69,60000068,60000167,60000266,60000365
70,60000069,60000168,60000267,60000366
71,60000070,60000169,60000268,60000367
72,60000071,60000170,60000269,60000368
73,60000072,60000171,60000270,60000369
74,60000073,60000172,60000271,60000370
75,60000074,60000173,60000272,60000371
76,60000075,60000174,60000273,60000372
77,60000076,60000175,60000274,60000373
78,60000077,60000176,60000275,60000374
79,60000078,60000177,60000276,60000375
80,60000079,60000178,60000277,60000376
81,60000080,60000179,60000278,60000377
82,60000081,60000180,60000279,60000378
83,60000082,60000181,60000280,60000379
84,60000083,60000182,60000281,60000380
85,60000084,60000183,60000282,60000381
86,60000085,60000184,60000283,60000382
87,60000086,60000185,60000284,60000383
88,60000087,60000186,60000285,60000384
89,60000088,60000187,60000286,60000385
90,60000089,60000188,60000287,60000386
91,60000090,60000189,60000288,60000387
92,60000091,60000190,60000289,60000388
93,60000092,60000191,60000290,60000389
94,60000093,60000192,60000291,60000390
95,60000094,60000193,60000292,60000391
96,60000095,60000194,60000293,60000392
97,60000096,60000195,60000294,60000393
98,60000097,60000196,60000295,60000394
99,60000098,60000197,60000296,60000395
100,60000099,60000198,60000297,60000396
101,-1,60000199,60000298,60000397
102,-1,-1,60000299,60000398
103,-1,-1,-1,60000399
104,-1,-1,-1,-1
105,-1,-1,-1,-1
106,-1,-1,-1,-1
107,60000400,-1,-1,-1
108,60000401,60000500,-1,-1
109,60000402,60000501,60000600,-1
110,60000403,60000502,60000601,60000700
111,60000404,60000503,60000602,60000701
112,60000405,60000504,60000603,60000702
113,60000406,60000505,60000604,60000703
114,60000407,60000506,60000605,60000704
115,60000408,60000507,60000606,60000705
116,60000409,60000508,60000607,60000706
117,60000410,60000509,60000608,60000707
118,60000411,60000510,60000609,60000708
119,60000412,60000511,60000610,60000709
120,60000413,60000512,60000611,60000710
121,60000414,60000513,60000612,60000711
122,60000415,60000514,60000613,60000712
123,60000416,60000515,60000614,60000713
