LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 0.5340651395142472, 0.5135241726098531, 0.031222269694679068, 0.0702237422933892, 4.324324324324325, 0.03898501834726583,
1, 0.5340651395142472, 0.5135241726098531, 0.031222269694679068, 0.0702237422933892, 4.324324324324325, 0.03898501834726583,
