1131.0,230000300.0,230000200.0,230000301.0,230000100.0,230000201.0
1132.0,230000302.0,230000000.0,230000101.0,230000202.0,230000303.0
1133.0,230000001.0,230000102.0,230000203.0,230000002.0,230000103.0
1134.0,230000003.0,-1.0,-1.0,-1.0,-1.0
1237.0,230000700.0,230000600.0,230000701.0,230000500.0,230000601.0
1238.0,230000702.0,230000400.0,230000501.0,230000602.0,230000703.0
1239.0,230000401.0,230000502.0,230000603.0,230000402.0,230000503.0
1240.0,230000403.0,-1.0,-1.0,-1.0,-1.0
1343.0,230001100.0,230001000.0,230001101.0,230000900.0,230001001.0
1344.0,230001102.0,230000800.0,230000901.0,230001002.0,230001103.0
1345.0,230000801.0,230000902.0,230001003.0,230000802.0,230000903.0
1346.0,230000803.0,-1.0,-1.0,-1.0,-1.0
1449.0,230001500.0,230001400.0,230001501.0,230001300.0,230001401.0
1450.0,230001502.0,230001200.0,230001301.0,230001402.0,230001503.0
1451.0,230001201.0,230001302.0,230001403.0,230001202.0,230001303.0
1452.0,230001203.0,-1.0,-1.0,-1.0,-1.0
1555.0,230001900.0,230001800.0,230001901.0,230001700.0,230001801.0
1556.0,230001902.0,230001600.0,230001701.0,230001802.0,230001903.0
1557.0,230001601.0,230001702.0,230001803.0,230001602.0,230001703.0
1558.0,230001603.0,-1.0,-1.0,-1.0,-1.0
1661.0,230002300.0,230002200.0,230002301.0,230002100.0,230002201.0
1662.0,230002302.0,230002000.0,230002101.0,230002202.0,230002303.0
1663.0,230002001.0,230002102.0,230002203.0,230002002.0,230002103.0
1664.0,230002003.0,-1.0,-1.0,-1.0,-1.0
1767.0,230002700.0,230002600.0,230002701.0,230002500.0,230002601.0
1768.0,230002702.0,230002400.0,230002501.0,230002602.0,230002703.0
1769.0,230002401.0,230002502.0,230002603.0,230002402.0,230002503.0
1770.0,230002403.0,-1.0,-1.0,-1.0,-1.0
1873.0,230003100.0,230003000.0,230003101.0,230002900.0,230003001.0
1874.0,230003102.0,230002800.0,230002901.0,230003002.0,230003103.0
1875.0,230002801.0,230002902.0,230003003.0,230002802.0,230002903.0
1876.0,230002803.0,-1.0,-1.0,-1.0,-1.0
1979.0,230003500.0,230003400.0,230003501.0,230003300.0,230003401.0
1980.0,230003502.0,230003200.0,230003301.0,230003402.0,230003503.0
1981.0,230003201.0,230003302.0,230003403.0,230003202.0,230003303.0
1982.0,230003203.0,-1.0,-1.0,-1.0,-1.0
2085.0,230003900.0,230003800.0,230003901.0,230003700.0,230003801.0
2086.0,230003902.0,230003600.0,230003701.0,230003802.0,230003903.0
2087.0,230003601.0,230003702.0,230003803.0,230003602.0,230003703.0
2088.0,230003603.0,-1.0,-1.0,-1.0,-1.0
2191.0,230004300.0,230004200.0,230004301.0,230004100.0,230004201.0
2192.0,230004302.0,230004000.0,230004101.0,230004202.0,230004303.0
2193.0,230004001.0,230004102.0,230004203.0,230004002.0,230004103.0
2194.0,230004003.0,-1.0,-1.0,-1.0,-1.0
2297.0,230004700.0,230004600.0,230004701.0,230004500.0,230004601.0
2298.0,230004702.0,230004400.0,230004501.0,230004602.0,230004703.0
2299.0,230004401.0,230004502.0,230004603.0,230004402.0,230004503.0
2300.0,230004403.0,-1.0,-1.0,-1.0,-1.0
2403.0,230005100.0,230005000.0,230005101.0,230004900.0,230005001.0
2404.0,230005102.0,230004800.0,230004901.0,230005002.0,230005103.0
2405.0,230004801.0,230004902.0,230005003.0,230004802.0,230004903.0
2406.0,230004803.0,-1.0,-1.0,-1.0,-1.0
2509.0,230005500.0,230005400.0,230005501.0,230005300.0,230005401.0
2510.0,230005502.0,230005200.0,230005301.0,230005402.0,230005503.0
2511.0,230005201.0,230005302.0,230005403.0,230005202.0,230005303.0
2512.0,230005203.0,-1.0,-1.0,-1.0,-1.0
2750.0,230005900.0,230005800.0,230005901.0,230005700.0,230005801.0
2751.0,230005902.0,230005600.0,230005701.0,230005802.0,230005903.0
2752.0,230005601.0,230005702.0,230005803.0,230005602.0,230005703.0
2753.0,230005603.0,-1.0,-1.0,-1.0,-1.0
3554.0,230006300.0,230006200.0,230006301.0,230006100.0,230006201.0
3555.0,230006302.0,230006000.0,230006101.0,230006202.0,230006303.0
3556.0,230006001.0,230006102.0,230006203.0,230006002.0,230006103.0
3557.0,230006003.0,-1.0,-1.0,-1.0,-1.0
4270.0,230006700.0,230006600.0,230006701.0,230006500.0,230006601.0
4271.0,230006702.0,230006400.0,230006501.0,230006602.0,230006703.0
4272.0,230006401.0,230006502.0,230006603.0,230006402.0,230006503.0
4273.0,230006403.0,-1.0,-1.0,-1.0,-1.0
5074.0,230007100.0,230007000.0,230007101.0,230006900.0,230007001.0
5075.0,230007102.0,230006800.0,230006901.0,230007002.0,230007103.0
5076.0,230006801.0,230006902.0,230007003.0,230006802.0,230006903.0
5077.0,230006803.0,-1.0,-1.0,-1.0,-1.0
5878.0,230007500.0,230007400.0,230007501.0,230007300.0,230007401.0
5879.0,230007502.0,230007200.0,230007301.0,230007402.0,230007503.0
5880.0,230007201.0,230007302.0,230007403.0,230007202.0,230007303.0
5881.0,230007203.0,-1.0,-1.0,-1.0,-1.0
6594.0,230007900.0,230007800.0,230007901.0,230007700.0,230007801.0
6595.0,230007902.0,230007600.0,230007701.0,230007802.0,230007903.0
6596.0,230007601.0,230007702.0,230007803.0,230007602.0,230007703.0
6597.0,230007603.0,-1.0,-1.0,-1.0,-1.0
7398.0,230008300.0,230008200.0,230008301.0,230008100.0,230008201.0
7399.0,230008302.0,230008000.0,230008101.0,230008202.0,230008303.0
7400.0,230008001.0,230008102.0,230008203.0,230008002.0,230008103.0
7401.0,230008003.0,-1.0,-1.0,-1.0,-1.0
8202.0,230008700.0,230008600.0,230008701.0,230008500.0,230008601.0
8203.0,230008702.0,230008400.0,230008501.0,230008602.0,230008703.0
8204.0,230008401.0,230008502.0,230008603.0,230008402.0,230008503.0
8205.0,230008403.0,-1.0,-1.0,-1.0,-1.0
9006.0,230009100.0,230009000.0,230009101.0,230008900.0,230009001.0
9007.0,230009102.0,230008800.0,230008901.0,230009002.0,230009103.0
9008.0,230008801.0,230008902.0,230009003.0,230008802.0,230008903.0
9009.0,230008803.0,-1.0,-1.0,-1.0,-1.0
9722.0,230009500.0,230009400.0,230009501.0,230009300.0,230009401.0
9723.0,230009502.0,230009200.0,230009301.0,230009402.0,230009503.0
9724.0,230009201.0,230009302.0,230009403.0,230009202.0,230009303.0
9725.0,230009203.0,-1.0,-1.0,-1.0,-1.0
10526.0,230009900.0,230009800.0,230009901.0,230009700.0,230009801.0
10527.0,230009902.0,230009600.0,230009701.0,230009802.0,230009903.0
10528.0,230009601.0,230009702.0,230009803.0,230009602.0,230009703.0
10529.0,230009603.0,-1.0,-1.0,-1.0,-1.0
11339.0,230000304.0,230000204.0,230000305.0,230000104.0,230000205.0
11340.0,230000306.0,230000004.0,230000105.0,230000206.0,230000307.0
