115748.0,20000300.0,20000200.0,20000301.0,20000100.0,20000201.0
115749.0,20000302.0,20000000.0,20000101.0,20000202.0,20000303.0
115750.0,20000001.0,20000102.0,20000203.0,20000002.0,20000103.0
115751.0,20000003.0,20000700.0,20000600.0,20000701.0,20000500.0
115752.0,20000601.0,20000702.0,20000400.0,20000501.0,20000602.0
115753.0,20000703.0,20000401.0,20000502.0,20000603.0,20000402.0
115754.0,20000503.0,20000403.0,20001100.0,20001000.0,20001101.0
115755.0,20000900.0,20001001.0,20001102.0,20000800.0,20000901.0
115756.0,20001002.0,20001103.0,20000801.0,20000902.0,20001003.0
115757.0,20000802.0,20000903.0,20000803.0,20001500.0,20001400.0
115758.0,20001501.0,20001300.0,20001401.0,20001502.0,20001200.0
115759.0,20001301.0,20001402.0,20001503.0,20001201.0,20001302.0
115760.0,20001403.0,20001202.0,20001303.0,20001203.0,20001900.0
115761.0,20001800.0,20001901.0,20001700.0,20001801.0,20001902.0
115762.0,20001600.0,20001701.0,20001802.0,20001903.0,20001601.0
115763.0,20001702.0,20001803.0,20001602.0,20001703.0,20001603.0
115764.0,20002300.0,20002200.0,20002301.0,20002100.0,20002201.0
115765.0,20002302.0,20002000.0,20002101.0,20002202.0,20002303.0
115766.0,20002001.0,20002102.0,20002203.0,20002002.0,20002103.0
115767.0,20002003.0,20002700.0,20002600.0,20002701.0,20002500.0
115768.0,20002601.0,20002702.0,20002400.0,20002501.0,20002602.0
115769.0,20002703.0,20002401.0,20002502.0,20002603.0,20002402.0
115770.0,20002503.0,20002403.0,20003100.0,20003000.0,20003101.0
115771.0,20002900.0,20003001.0,20003102.0,20002800.0,20002901.0
115772.0,20003002.0,20003103.0,20002801.0,20002902.0,20003003.0
115773.0,20002802.0,20002903.0,20002803.0,20003500.0,20003400.0
115774.0,20003501.0,20003300.0,20003401.0,20003502.0,20003200.0
115775.0,20003301.0,20003402.0,20003503.0,20003201.0,20003302.0
115776.0,20003403.0,20003202.0,20003303.0,20003203.0,20003900.0
115777.0,20003800.0,20003901.0,20003700.0,20003801.0,20003902.0
115778.0,20003600.0,20003701.0,20003802.0,20003903.0,20003601.0
115779.0,20003702.0,20003803.0,20003602.0,20003703.0,20003603.0
115780.0,20004300.0,20004200.0,20004301.0,20004100.0,20004201.0
115781.0,20004302.0,20004000.0,20004101.0,20004202.0,20004303.0
115782.0,20004001.0,20004102.0,20004203.0,20004002.0,20004103.0
115783.0,20004003.0,20004700.0,20004600.0,20004701.0,20004500.0
115784.0,20004601.0,20004702.0,20004400.0,20004501.0,20004602.0
115785.0,20004703.0,20004401.0,20004502.0,20004603.0,20004402.0
115786.0,20004503.0,20004403.0,20005100.0,20005000.0,20005101.0
115787.0,20004900.0,20005001.0,20005102.0,20004800.0,20004901.0
