1,90000000,-1,-1,-1
2,90000001,90000100,-1,-1
3,90000002,90000101,90000200,-1
4,90000003,90000102,90000201,90000300
5,90000004,90000103,90000202,90000301
6,90000005,90000104,90000203,90000302
7,90000006,90000105,90000204,90000303
8,90000007,90000106,90000205,90000304
9,90000008,90000107,90000206,90000305
10,90000009,90000108,90000207,90000306
11,90000010,90000109,90000208,90000307
12,90000011,90000110,90000209,90000308
13,90000012,90000111,90000210,90000309
14,90000013,90000112,90000211,90000310
15,90000014,90000113,90000212,90000311
16,90000015,90000114,90000213,90000312
17,90000016,90000115,90000214,90000313
18,90000017,90000116,90000215,90000314
19,90000018,90000117,90000216,90000315
20,90000019,90000118,90000217,90000316
21,90000020,90000119,90000218,90000317
22,90000021,90000120,90000219,90000318
23,90000022,90000121,90000220,90000319
24,90000023,90000122,90000221,90000320
25,90000024,90000123,90000222,90000321
26,90000025,90000124,90000223,90000322
27,90000026,90000125,90000224,90000323
28,90000027,90000126,90000225,90000324
29,90000028,90000127,90000226,90000325
30,90000029,90000128,90000227,90000326
31,90000030,90000129,90000228,90000327
32,90000031,90000130,90000229,90000328
33,90000032,90000131,90000230,90000329
34,90000033,90000132,90000231,90000330
35,90000034,90000133,90000232,90000331
36,90000035,90000134,90000233,90000332
37,90000036,90000135,90000234,90000333
38,90000037,90000136,90000235,90000334
39,90000038,90000137,90000236,90000335
40,90000039,90000138,90000237,90000336
41,90000040,90000139,90000238,90000337
42,90000041,90000140,90000239,90000338
43,90000042,90000141,90000240,90000339
44,90000043,90000142,90000241,90000340
45,90000044,90000143,90000242,90000341
46,90000045,90000144,90000243,90000342
47,90000046,90000145,90000244,90000343
48,90000047,90000146,90000245,90000344
49,90000048,90000147,90000246,90000345
50,90000049,90000148,90000247,90000346
51,90000050,90000149,90000248,90000347
52,90000051,90000150,90000249,90000348
53,90000052,90000151,90000250,90000349
54,90000053,90000152,90000251,90000350
55,90000054,90000153,90000252,90000351
56,90000055,90000154,90000253,90000352
57,90000056,90000155,90000254,90000353
58,90000057,90000156,90000255,90000354
59,90000058,90000157,90000256,90000355
60,90000059,90000158,90000257,90000356
61,90000060,90000159,90000258,90000357
62,90000061,90000160,90000259,90000358
63,90000062,90000161,90000260,90000359
64,90000063,90000162,90000261,90000360
65,90000064,90000163,90000262,90000361
66,90000065,90000164,90000263,90000362
67,90000066,90000165,90000264,90000363
68,90000067,90000166,90000265,90000364
69,90000068,90000167,90000266,90000365
70,90000069,90000168,90000267,90000366
71,90000070,90000169,90000268,90000367
72,90000071,90000170,90000269,90000368
73,90000072,90000171,90000270,90000369
74,90000073,90000172,90000271,90000370
75,90000074,90000173,90000272,90000371
76,90000075,90000174,90000273,90000372
77,90000076,90000175,90000274,90000373
78,90000077,90000176,90000275,90000374
79,90000078,90000177,90000276,90000375
80,90000079,90000178,90000277,90000376
81,90000080,90000179,90000278,90000377
82,90000081,90000180,90000279,90000378
83,90000082,90000181,90000280,90000379
84,90000083,90000182,90000281,90000380
85,90000084,90000183,90000282,90000381
86,90000085,90000184,90000283,90000382
87,90000086,90000185,90000284,90000383
88,90000087,90000186,90000285,90000384
89,90000088,90000187,90000286,90000385
90,90000089,90000188,90000287,90000386
91,90000090,90000189,90000288,90000387
92,90000091,90000190,90000289,90000388
93,90000092,90000191,90000290,90000389
94,90000093,90000192,90000291,90000390
95,90000094,90000193,90000292,90000391
96,90000095,90000194,90000293,90000392
97,90000096,90000195,90000294,90000393
98,90000097,90000196,90000295,90000394
99,90000098,90000197,90000296,90000395
100,90000099,90000198,90000297,90000396
101,-1,90000199,90000298,90000397
102,-1,-1,90000299,90000398
103,-1,-1,-1,90000399
104,-1,-1,-1,-1
105,-1,-1,-1,-1
106,-1,-1,-1,-1
107,90000400,-1,-1,-1
108,90000401,90000500,-1,-1
109,90000402,90000501,90000600,-1
110,90000403,90000502,90000601,90000700
111,90000404,90000503,90000602,90000701
112,90000405,90000504,90000603,90000702
113,90000406,90000505,90000604,90000703
114,90000407,90000506,90000605,90000704
115,90000408,90000507,90000606,90000705
116,90000409,90000508,90000607,90000706
117,90000410,90000509,90000608,90000707
118,90000411,90000510,90000609,90000708
119,90000412,90000511,90000610,90000709
120,90000413,90000512,90000611,90000710
121,90000414,90000513,90000612,90000711
122,90000415,90000514,90000613,90000712
123,90000416,90000515,90000614,90000713
124,90000417,90000516,90000615,90000714
125,90000418,90000517,90000616,90000715
126,90000419,90000518,90000617,90000716
127,90000420,90000519,90000618,90000717
128,90000421,90000520,90000619,90000718
129,90000422,90000521,90000620,90000719
130,90000423,90000522,90000621,90000720
131,90000424,90000523,90000622,90000721
132,90000425,90000524,90000623,90000722
133,90000426,90000525,90000624,90000723
134,90000427,90000526,90000625,90000724
135,90000428,90000527,90000626,90000725
136,90000429,90000528,90000627,90000726
137,90000430,90000529,90000628,90000727
138,90000431,90000530,90000629,90000728
139,90000432,90000531,90000630,90000729
140,90000433,90000532,90000631,90000730
141,90000434,90000533,90000632,90000731
142,90000435,90000534,90000633,90000732
143,90000436,90000535,90000634,90000733
144,90000437,90000536,90000635,90000734
145,90000438,90000537,90000636,90000735
146,90000439,90000538,90000637,90000736
147,90000440,90000539,90000638,90000737
148,90000441,90000540,90000639,90000738
149,90000442,90000541,90000640,90000739
150,90000443,90000542,90000641,90000740
151,90000444,90000543,90000642,90000741
152,90000445,90000544,90000643,90000742
153,90000446,90000545,90000644,90000743
154,90000447,90000546,90000645,90000744
155,90000448,90000547,90000646,90000745
156,90000449,90000548,90000647,90000746
157,90000450,90000549,90000648,90000747
158,90000451,90000550,90000649,90000748
159,90000452,90000551,90000650,90000749
