1,190000000,-1,-1,-1
2,190000001,190000100,-1,-1
3,190000002,190000101,190000200,-1
4,190000003,190000102,190000201,190000300
5,190000004,190000103,190000202,190000301
6,190000005,190000104,190000203,190000302
7,190000006,190000105,190000204,190000303
8,190000007,190000106,190000205,190000304
9,190000008,190000107,190000206,190000305
10,190000009,190000108,190000207,190000306
11,190000010,190000109,190000208,190000307
12,190000011,190000110,190000209,190000308
13,190000012,190000111,190000210,190000309
14,190000013,190000112,190000211,190000310
15,190000014,190000113,190000212,190000311
16,190000015,190000114,190000213,190000312
17,190000016,190000115,190000214,190000313
18,190000017,190000116,190000215,190000314
19,190000018,190000117,190000216,190000315
20,190000019,190000118,190000217,190000316
21,190000020,190000119,190000218,190000317
22,190000021,190000120,190000219,190000318
23,190000022,190000121,190000220,190000319
24,190000023,190000122,190000221,190000320
25,190000024,190000123,190000222,190000321
26,190000025,190000124,190000223,190000322
27,190000026,190000125,190000224,190000323
28,190000027,190000126,190000225,190000324
29,190000028,190000127,190000226,190000325
30,190000029,190000128,190000227,190000326
31,190000030,190000129,190000228,190000327
32,190000031,190000130,190000229,190000328
33,190000032,190000131,190000230,190000329
34,190000033,190000132,190000231,190000330
35,190000034,190000133,190000232,190000331
36,190000035,190000134,190000233,190000332
37,190000036,190000135,190000234,190000333
38,190000037,190000136,190000235,190000334
39,190000038,190000137,190000236,190000335
40,190000039,190000138,190000237,190000336
41,190000040,190000139,190000238,190000337
42,190000041,190000140,190000239,190000338
43,190000042,190000141,190000240,190000339
44,190000043,190000142,190000241,190000340
45,190000044,190000143,190000242,190000341
46,190000045,190000144,190000243,190000342
47,190000046,190000145,190000244,190000343
48,190000047,190000146,190000245,190000344
49,190000048,190000147,190000246,190000345
50,190000049,190000148,190000247,190000346
51,190000050,190000149,190000248,190000347
52,190000051,190000150,190000249,190000348
53,190000052,190000151,190000250,190000349
54,190000053,190000152,190000251,190000350
55,190000054,190000153,190000252,190000351
56,190000055,190000154,190000253,190000352
57,190000056,190000155,190000254,190000353
58,190000057,190000156,190000255,190000354
59,190000058,190000157,190000256,190000355
60,190000059,190000158,190000257,190000356
61,190000060,190000159,190000258,190000357
62,190000061,190000160,190000259,190000358
63,190000062,190000161,190000260,190000359
64,190000063,190000162,190000261,190000360
65,190000064,190000163,190000262,190000361
66,190000065,190000164,190000263,190000362
67,190000066,190000165,190000264,190000363
68,190000067,190000166,190000265,190000364
69,190000068,190000167,190000266,190000365
70,190000069,190000168,190000267,190000366
71,190000070,190000169,190000268,190000367
72,190000071,190000170,190000269,190000368
73,190000072,190000171,190000270,190000369
74,190000073,190000172,190000271,190000370
75,190000074,190000173,190000272,190000371
